OrderNumber,OrderDate,CUSTOMER_INDEX,Channel,Warehouse Code,Delivery Region Index,PRODUCT_INDEX,ORDER_QTY,UNIT_PRICE_USD,TOTAL_REVENUE_USD
SO - 0006657,13-04-2016,48,Wholesale,GUT930,42,13,5,3792.2,18961
SO - 0006658,13-04-2016,11,Wholesale,AXW291,29,14,7,1809,12663
SO - 0006659,13-04-2016,9,Distributor,GUT930,44,5,8,3839.1,30712.8
SO - 0006660,13-04-2016,50,Wholesale,GUT930,34,5,5,6083.6,30418
SO - 0006661,13-04-2016,35,Wholesale,AXW291,1,7,6,3370.1,20220.6
SO - 0006662,14-04-2016,28,Distributor,AXW291,24,11,8,5741.9,45935.2
SO - 0006663,14-04-2016,36,Distributor,FLR025,64,1,11,964.8,10612.8
SO - 0006664,14-04-2016,50,Wholesale,GUT930,42,2,6,723.6,4341.6
SO - 0006665,14-04-2016,6,Wholesale,NXH382,56,1,6,2974.8,17848.8
SO - 0006666,15-04-2016,15,Wholesale,GUT930,37,1,8,3886,31088
SO - 0006667,15-04-2016,42,Distributor,GUT930,36,12,10,1996.6,19966
SO - 0006668,15-04-2016,47,Distributor,GUT930,38,2,6,207.7,1246.2
SO - 0006669,15-04-2016,31,Distributor,AXW291,16,4,9,790.6,7115.4
SO - 0006670,15-04-2016,49,Distributor,FLR025,66,7,5,5366.7,26833.5
SO - 0006671,16-04-2016,23,Wholesale,GUT930,40,3,11,1145.7,12602.7
SO - 0006672,16-04-2016,19,Wholesale,GUT930,37,7,5,3939.6,19698
SO - 0006673,16-04-2016,32,Wholesale,AXW291,3,7,5,2599.6,12998
SO - 0006674,16-04-2016,9,Distributor,AXW291,29,7,6,194.3,1165.8
SO - 0006675,16-04-2016,18,Distributor,NXH382,57,1,5,1098.8,5494
SO - 0006676,17-04-2016,14,Export,AXW291,14,7,12,1092.1,13105.2
SO - 0006677,17-04-2016,18,Wholesale,AXW291,4,1,9,958.1,8622.9
SO - 0006678,17-04-2016,4,Distributor,NXH382,58,13,5,2010,10050
SO - 0006679,17-04-2016,34,Wholesale,AXW291,31,2,8,1929.6,15436.8
SO - 0006680,17-04-2016,29,Wholesale,FLR025,64,1,8,743.7,5949.6
SO - 0006681,17-04-2016,46,Wholesale,AXW291,27,10,10,5942.9,59429
SO - 0006682,17-04-2016,7,Wholesale,AXW291,9,1,12,3664.9,43978.8
SO - 0006683,17-04-2016,26,Wholesale,FLR025,63,4,9,3879.3,34913.7
SO - 0006684,17-04-2016,12,Distributor,FLR025,63,7,6,1125.6,6753.6
SO - 0006685,18-04-2016,33,Wholesale,AXW291,24,11,9,1889.4,17004.6
SO - 0006686,18-04-2016,9,Distributor,NXH382,53,1,11,1822.4,20046.4
SO - 0006687,18-04-2016,1,Wholesale,GUT930,45,11,9,1031.8,9286.2
SO - 0006688,18-04-2016,10,Wholesale,FLR025,61,13,8,201,1608
SO - 0006689,18-04-2016,34,Export,AXW291,14,11,5,3886,19430
SO - 0006690,18-04-2016,31,Wholesale,AXW291,19,2,6,1112.2,6673.2
SO - 0006691,18-04-2016,22,Wholesale,AXW291,25,2,11,247.9,2726.9
SO - 0006692,18-04-2016,46,Wholesale,GUT930,36,5,11,3819,42009
SO - 0006693,19-04-2016,37,Wholesale,AXW291,31,9,12,3986.5,47838
SO - 0006694,19-04-2016,50,Distributor,AXW291,23,1,9,3919.5,35275.5
SO - 0006695,19-04-2016,37,Wholesale,FLR025,61,5,5,3926.2,19631
SO - 0006696,19-04-2016,46,Wholesale,FLR025,62,11,7,187.6,1313.2
SO - 0006697,19-04-2016,16,Export,AXW291,24,2,10,1313.2,13132
SO - 0006698,19-04-2016,38,Wholesale,GUT930,40,9,6,268,1608
SO - 0006699,19-04-2016,8,Distributor,GUT930,33,7,8,1869.3,14954.4
SO - 0006700,19-04-2016,36,Distributor,AXW291,28,5,9,1031.8,9286.2
SO - 0006701,19-04-2016,45,Export,GUT930,36,2,10,1273,12730
SO - 0006702,20-04-2016,12,Wholesale,GUT930,33,2,11,911.2,10023.2
SO - 0006703,20-04-2016,14,Wholesale,NXH382,57,11,10,5286.3,52863
SO - 0006704,20-04-2016,50,Wholesale,GUT930,34,2,9,5085.3,45767.7
SO - 0006705,20-04-2016,30,Distributor,FLR025,64,13,11,1051.9,11570.9
SO - 0006706,20-04-2016,48,Export,AXW291,25,6,11,2003.3,22036.3
SO - 0006707,20-04-2016,5,Wholesale,FLR025,63,2,7,1005,7035
SO - 0006708,20-04-2016,45,Wholesale,AXW291,15,12,12,1212.7,14552.4
SO - 0006709,21-04-2016,46,Distributor,AXW291,12,2,12,2284.7,27416.4
SO - 0006710,21-04-2016,3,Wholesale,FLR025,65,1,5,2405.3,12026.5
SO - 0006711,21-04-2016,33,Export,GUT930,46,13,8,3886,31088
SO - 0006712,21-04-2016,39,Distributor,GUT930,37,6,11,864.3,9507.3
SO - 0006713,21-04-2016,48,Distributor,NXH382,47,11,11,2492.4,27416.4
SO - 0006714,21-04-2016,12,Distributor,FLR025,66,13,11,830.8,9138.8
SO - 0006715,21-04-2016,29,Wholesale,AXW291,8,7,9,3912.8,35215.2
SO - 0006716,21-04-2016,50,Distributor,AXW291,19,9,8,207.7,1661.6
SO - 0006717,21-04-2016,30,Export,NXH382,55,7,6,5192.5,31155
SO - 0006718,22-04-2016,28,Export,FLR025,62,9,8,917.9,7343.2
SO - 0006719,22-04-2016,5,Wholesale,GUT930,41,1,12,1721.9,20662.8
SO - 0006720,23-04-2016,9,Distributor,FLR025,64,7,10,3959.7,39597
SO - 0006721,23-04-2016,8,Wholesale,AXW291,30,7,8,3477.3,27818.4
SO - 0006722,23-04-2016,45,Wholesale,AXW291,25,14,11,3939.6,43335.6
SO - 0006723,23-04-2016,13,Distributor,GUT930,42,13,8,1065.3,8522.4
SO - 0006724,23-04-2016,22,Export,AXW291,12,11,8,1132.3,9058.4
SO - 0006725,23-04-2016,12,Distributor,AXW291,24,10,9,2458.9,22130.1
SO - 0006726,23-04-2016,15,Wholesale,AXW291,18,4,9,1018.4,9165.6
SO - 0006727,23-04-2016,20,Distributor,AXW291,24,7,5,3825.7,19128.5
SO - 0006728,23-04-2016,10,Wholesale,AXW291,5,11,7,3865.9,27061.3
SO - 0006729,23-04-2016,36,Distributor,GUT930,44,1,12,3504.1,42049.2
SO - 0006730,24-04-2016,44,Wholesale,GUT930,39,14,11,2452.2,26974.2
SO - 0006731,24-04-2016,39,Wholesale,FLR025,61,8,8,2485.7,19885.6
SO - 0006732,24-04-2016,46,Distributor,AXW291,9,7,7,201,1407
SO - 0006733,24-04-2016,9,Distributor,GUT930,34,1,11,3075.3,33828.3
SO - 0006734,25-04-2016,39,Export,AXW291,16,1,12,261.3,3135.6
SO - 0006735,25-04-2016,29,Export,GUT930,43,12,6,180.9,1085.4
SO - 0006736,25-04-2016,20,Distributor,AXW291,11,1,9,3852.5,34672.5
SO - 0006737,25-04-2016,21,Wholesale,AXW291,1,7,6,1206,7236
SO - 0006738,25-04-2016,19,Distributor,AXW291,13,11,5,1996.6,9983
SO - 0006739,25-04-2016,5,Wholesale,GUT930,44,9,7,2646.5,18525.5
SO - 0006740,26-04-2016,1,Wholesale,GUT930,40,2,6,1018.4,6110.4
SO - 0006741,26-04-2016,14,Wholesale,AXW291,29,5,11,5165.7,56822.7
SO - 0006742,26-04-2016,47,Distributor,FLR025,60,11,12,2231.1,26773.2
SO - 0006743,27-04-2016,11,Wholesale,NXH382,49,7,5,6231,31155
SO - 0006744,28-04-2016,23,Distributor,FLR025,66,7,9,5025,45225
SO - 0006745,28-04-2016,39,Wholesale,NXH382,49,11,11,1802.3,19825.3
SO - 0006746,28-04-2016,13,Export,FLR025,60,11,6,6291.3,37747.8
SO - 0006747,28-04-2016,5,Export,AXW291,21,2,11,2505.8,27563.8
SO - 0006748,28-04-2016,29,Distributor,NXH382,50,5,12,1125.6,13507.2
SO - 0006749,28-04-2016,19,Export,AXW291,11,7,5,683.4,3417
SO - 0006750,28-04-2016,37,Wholesale,NXH382,48,2,12,1775.5,21306
SO - 0006751,28-04-2016,5,Distributor,NXH382,60,1,6,1246.2,7477.2
SO - 0006752,29-04-2016,29,Wholesale,AXW291,16,7,11,3906.1,42967.1
SO - 0006753,29-04-2016,30,Wholesale,AXW291,18,11,10,737,7370
SO - 0006754,29-04-2016,31,Wholesale,FLR025,66,10,11,3102.1,34123.1
SO - 0006755,29-04-2016,2,Wholesale,GUT930,39,2,7,1139,7973
SO - 0006756,29-04-2016,17,Wholesale,FLR025,63,11,11,3912.8,43040.8
SO - 0006757,29-04-2016,43,Distributor,AXW291,7,11,6,3819,22914
SO - 0006758,30-04-2016,26,Wholesale,NXH382,59,1,9,1869.3,16823.7
SO - 0006759,30-04-2016,30,Wholesale,FLR025,61,6,7,1098.8,7691.6
SO - 0006760,30-04-2016,5,Wholesale,AXW291,4,7,9,3095.4,27858.6
SO - 0006761,30-04-2016,24,Distributor,GUT930,43,9,10,2613,26130
SO - 0006762,30-04-2016,10,Wholesale,NXH382,51,2,6,1286.4,7718.4
SO - 0006763,30-04-2016,4,Wholesale,FLR025,63,1,10,2700.1,27001
SO - 0006764,01-05-2016,16,Export,AXW291,16,13,8,6545.9,52367.2
SO - 0006765,01-05-2016,6,Wholesale,GUT930,38,12,6,5085.3,30511.8
SO - 0006766,01-05-2016,29,Distributor,FLR025,66,5,7,850.9,5956.3
SO - 0006767,02-05-2016,14,Distributor,GUT930,39,11,10,1983.2,19832
SO - 0006768,02-05-2016,44,Wholesale,GUT930,37,2,8,5500.7,44005.6
SO - 0006769,02-05-2016,13,Wholesale,AXW291,6,2,11,3973.1,43704.1
SO - 0006770,02-05-2016,1,Distributor,AXW291,11,7,8,3175.8,25406.4
SO - 0006771,02-05-2016,38,Wholesale,AXW291,11,1,12,3872.6,46471.2
SO - 0006772,02-05-2016,20,Wholesale,NXH382,59,1,9,3698.4,33285.6
SO - 0006773,02-05-2016,4,Wholesale,AXW291,17,11,7,3041.8,21292.6
SO - 0006774,03-05-2016,37,Wholesale,AXW291,29,9,11,5232.7,57559.7
SO - 0006775,03-05-2016,14,Wholesale,AXW291,16,11,10,1045.2,10452
SO - 0006776,03-05-2016,45,Wholesale,AXW291,20,9,7,214.4,1500.8
SO - 0006777,03-05-2016,26,Distributor,AXW291,27,13,5,911.2,4556
SO - 0006778,03-05-2016,37,Wholesale,AXW291,12,5,8,1172.5,9380
SO - 0006779,03-05-2016,26,Wholesale,NXH382,48,1,8,1681.7,13453.6
SO - 0006780,03-05-2016,37,Distributor,NXH382,58,1,11,3926.2,43188.2
SO - 0006781,04-05-2016,32,Wholesale,NXH382,52,8,8,1098.8,8790.4
SO - 0006782,04-05-2016,35,Export,FLR025,61,1,7,5815.6,40709.2
SO - 0006783,04-05-2016,48,Wholesale,AXW291,12,5,12,2666.6,31999.2
SO - 0006784,04-05-2016,35,Distributor,NXH382,51,2,12,1172.5,14070
SO - 0006785,04-05-2016,7,Wholesale,GUT930,38,7,10,1273,12730
SO - 0006786,05-05-2016,14,Export,AXW291,26,5,11,214.4,2358.4
SO - 0006787,05-05-2016,9,Distributor,AXW291,27,2,7,3484,24388
SO - 0006788,05-05-2016,20,Wholesale,AXW291,25,11,11,2438.8,26826.8
SO - 0006789,05-05-2016,12,Distributor,AXW291,7,11,6,5775.4,34652.4
SO - 0006790,06-05-2016,33,Wholesale,AXW291,1,1,10,2532.6,25326
SO - 0006791,06-05-2016,13,Distributor,AXW291,18,11,9,5380.1,48420.9
SO - 0006792,06-05-2016,46,Wholesale,FLR025,62,2,8,167.5,1340
SO - 0006793,06-05-2016,38,Export,AXW291,15,7,10,3953,39530
SO - 0006794,06-05-2016,12,Wholesale,AXW291,30,4,11,1172.5,12897.5
SO - 0006795,06-05-2016,23,Export,NXH382,51,2,8,1098.8,8790.4
SO - 0006796,07-05-2016,35,Wholesale,AXW291,17,12,10,5735.2,57352
SO - 0006797,07-05-2016,18,Wholesale,AXW291,7,11,6,6525.8,39154.8
SO - 0006798,07-05-2016,36,Wholesale,GUT930,38,4,7,1018.4,7128.8
SO - 0006799,07-05-2016,14,Wholesale,AXW291,25,5,11,3497.4,38471.4
SO - 0006800,07-05-2016,36,Export,NXH382,49,11,11,2519.2,27711.2
SO - 0006801,08-05-2016,14,Distributor,AXW291,7,1,9,1072,9648
SO - 0006802,08-05-2016,19,Wholesale,GUT930,38,7,10,1226.1,12261
SO - 0006803,08-05-2016,24,Wholesale,GUT930,40,3,7,1943,13601
SO - 0006804,08-05-2016,41,Wholesale,GUT930,40,1,5,1715.2,8576
SO - 0006805,08-05-2016,48,Export,AXW291,3,7,11,2385.2,26237.2
SO - 0006806,08-05-2016,25,Wholesale,AXW291,22,3,12,6452.1,77425.2
SO - 0006807,08-05-2016,37,Wholesale,NXH382,57,2,5,1721.9,8609.5
SO - 0006808,09-05-2016,20,Wholesale,GUT930,34,7,8,3819,30552
SO - 0006809,09-05-2016,17,Export,GUT930,40,6,9,201,1809
SO - 0006810,09-05-2016,11,Distributor,AXW291,6,9,7,5473.9,38317.3
SO - 0006811,09-05-2016,12,Distributor,GUT930,32,1,8,3879.3,31034.4
SO - 0006812,09-05-2016,14,Wholesale,AXW291,13,2,12,6023.3,72279.6
SO - 0006813,10-05-2016,2,Wholesale,AXW291,5,11,8,5326.5,42612
SO - 0006814,10-05-2016,26,Wholesale,AXW291,21,5,12,187.6,2251.2
SO - 0006815,10-05-2016,29,Distributor,AXW291,8,11,8,3557.7,28461.6
SO - 0006816,11-05-2016,42,Wholesale,GUT930,39,7,11,261.3,2874.3
SO - 0006817,11-05-2016,46,Wholesale,AXW291,18,3,6,5460.5,32763
SO - 0006818,12-05-2016,23,Distributor,NXH382,58,2,8,261.3,2090.4
SO - 0006819,12-05-2016,5,Wholesale,AXW291,17,8,9,1762.1,15858.9
SO - 0006820,12-05-2016,20,Wholesale,AXW291,1,6,7,1145.7,8019.9
SO - 0006821,12-05-2016,3,Wholesale,NXH382,50,5,11,2720.2,29922.2
SO - 0006822,13-05-2016,38,Distributor,AXW291,26,11,6,4020,24120
SO - 0006823,13-05-2016,13,Wholesale,AXW291,5,9,5,1085.4,5427
SO - 0006824,13-05-2016,46,Wholesale,NXH382,49,13,8,2358.4,18867.2
SO - 0006825,13-05-2016,35,Distributor,AXW291,19,13,11,2398.6,26384.6
SO - 0006826,13-05-2016,26,Export,NXH382,59,7,8,3986.5,31892
SO - 0006827,13-05-2016,18,Wholesale,GUT930,34,10,8,2860.9,22887.2
SO - 0006828,13-05-2016,42,Wholesale,NXH382,49,7,6,3819,22914
SO - 0006829,13-05-2016,29,Distributor,GUT930,34,1,5,1835.8,9179
SO - 0006830,14-05-2016,10,Distributor,NXH382,49,2,5,1045.2,5226
SO - 0006831,14-05-2016,23,Wholesale,GUT930,42,5,5,1105.5,5527.5
SO - 0006832,14-05-2016,10,Wholesale,GUT930,47,5,12,3912.8,46953.6
SO - 0006833,14-05-2016,31,Export,FLR025,63,6,7,2613,18291
SO - 0006834,14-05-2016,50,Wholesale,GUT930,46,7,8,3859.2,30873.6
SO - 0006835,15-05-2016,34,Export,AXW291,9,2,9,3973.1,35757.9
SO - 0006836,15-05-2016,4,Wholesale,AXW291,19,1,9,3879.3,34913.7
SO - 0006837,15-05-2016,31,Distributor,AXW291,12,2,10,187.6,1876
SO - 0006838,15-05-2016,11,Wholesale,AXW291,26,7,8,2525.9,20207.2
SO - 0006839,15-05-2016,26,Distributor,AXW291,16,13,9,1876,16884
SO - 0006840,15-05-2016,12,Distributor,GUT930,43,13,7,2606.3,18244.1
SO - 0006841,16-05-2016,21,Export,AXW291,17,7,5,3819,19095
SO - 0006842,16-05-2016,10,Distributor,FLR025,60,2,9,6103.7,54933.3
SO - 0006843,16-05-2016,32,Wholesale,NXH382,50,9,10,3932.9,39329
SO - 0006844,16-05-2016,48,Distributor,AXW291,15,1,5,984.9,4924.5
SO - 0006845,16-05-2016,11,Wholesale,AXW291,31,2,8,1313.2,10505.6
SO - 0006846,16-05-2016,9,Wholesale,GUT930,46,7,11,1085.4,11939.4
SO - 0006847,17-05-2016,42,Export,AXW291,24,14,7,2988.2,20917.4
SO - 0006848,17-05-2016,12,Wholesale,NXH382,48,6,9,790.6,7115.4
SO - 0006849,17-05-2016,6,Distributor,AXW291,18,1,5,2458.9,12294.5
SO - 0006850,18-05-2016,33,Wholesale,NXH382,47,9,8,1695.1,13560.8
SO - 0006851,18-05-2016,9,Wholesale,AXW291,18,9,5,6425.3,32126.5
SO - 0006852,18-05-2016,6,Wholesale,AXW291,25,9,7,837.5,5862.5
SO - 0006853,19-05-2016,48,Wholesale,GUT930,32,4,8,3912.8,31302.4
SO - 0006854,19-05-2016,44,Wholesale,NXH382,54,9,12,2405.3,28863.6
SO - 0006855,19-05-2016,26,Wholesale,FLR025,64,13,9,958.1,8622.9
SO - 0006856,19-05-2016,21,Wholesale,GUT930,32,5,11,991.6,10907.6
SO - 0006857,20-05-2016,22,Wholesale,NXH382,49,11,12,5494,65928
SO - 0006858,20-05-2016,29,Wholesale,AXW291,27,7,9,911.2,8200.8
SO - 0006859,20-05-2016,7,Wholesale,AXW291,23,7,11,3872.6,42598.6
SO - 0006860,20-05-2016,26,Wholesale,AXW291,14,7,10,2613,26130
SO - 0006861,21-05-2016,21,Wholesale,AXW291,15,7,5,3678.3,18391.5
SO - 0006862,21-05-2016,3,Wholesale,AXW291,18,11,9,1273,11457
SO - 0006863,21-05-2016,39,Wholesale,AXW291,2,13,5,944.7,4723.5
SO - 0006864,21-05-2016,30,Wholesale,GUT930,34,1,6,3999.9,23999.4
SO - 0006865,21-05-2016,22,Wholesale,GUT930,37,5,10,2438.8,24388
SO - 0006866,21-05-2016,20,Distributor,NXH382,55,11,7,261.3,1829.1
SO - 0006867,21-05-2016,38,Wholesale,FLR025,61,5,8,3899.4,31195.2
SO - 0006868,22-05-2016,48,Wholesale,AXW291,30,8,12,1092.1,13105.2
SO - 0006869,22-05-2016,34,Distributor,AXW291,6,9,6,5299.7,31798.2
SO - 0006870,22-05-2016,48,Wholesale,AXW291,26,13,8,1045.2,8361.6
SO - 0006871,22-05-2016,25,Wholesale,AXW291,4,12,10,1132.3,11323
SO - 0006872,22-05-2016,35,Distributor,NXH382,50,13,8,2291.4,18331.2
SO - 0006873,23-05-2016,45,Distributor,AXW291,17,3,7,978.2,6847.4
SO - 0006874,23-05-2016,12,Distributor,FLR025,61,13,10,2693.4,26934
SO - 0006875,23-05-2016,8,Export,GUT930,45,7,9,783.9,7055.1
SO - 0006876,23-05-2016,29,Wholesale,GUT930,34,7,5,891.1,4455.5
SO - 0006877,23-05-2016,43,Distributor,AXW291,23,7,10,2278,22780
SO - 0006878,23-05-2016,37,Wholesale,NXH382,55,6,5,2733.6,13668
SO - 0006879,24-05-2016,33,Wholesale,GUT930,38,13,6,797.3,4783.8
SO - 0006880,24-05-2016,10,Wholesale,AXW291,13,1,10,1105.5,11055
SO - 0006881,25-05-2016,44,Distributor,AXW291,31,7,12,1259.6,15115.2
SO - 0006882,25-05-2016,20,Export,AXW291,13,7,8,1018.4,8147.2
SO - 0006883,26-05-2016,42,Distributor,GUT930,40,14,12,1246.2,14954.4
SO - 0006884,26-05-2016,17,Distributor,FLR025,65,11,9,1788.9,16100.1
SO - 0006885,26-05-2016,30,Wholesale,GUT930,45,7,7,3155.7,22089.9
SO - 0006886,26-05-2016,50,Distributor,AXW291,6,8,8,1125.6,9004.8
SO - 0006887,26-05-2016,47,Distributor,GUT930,41,7,9,1072,9648
SO - 0006888,27-05-2016,33,Wholesale,AXW291,15,7,5,247.9,1239.5
SO - 0006889,27-05-2016,9,Wholesale,GUT930,34,7,9,2505.8,22552.2
SO - 0006890,27-05-2016,48,Distributor,AXW291,16,7,5,1092.1,5460.5
SO - 0006891,27-05-2016,12,Wholesale,AXW291,28,1,10,3999.9,39999
SO - 0006892,27-05-2016,26,Distributor,AXW291,13,13,6,1038.5,6231
SO - 0006893,27-05-2016,27,Distributor,GUT930,42,1,8,3852.5,30820
SO - 0006894,27-05-2016,17,Wholesale,FLR025,64,1,5,1018.4,5092
SO - 0006895,27-05-2016,5,Wholesale,AXW291,15,11,6,234.5,1407
SO - 0006896,27-05-2016,10,Distributor,AXW291,12,1,5,998.3,4991.5
SO - 0006897,27-05-2016,46,Distributor,NXH382,55,2,9,2613,23517
SO - 0006898,28-05-2016,6,Wholesale,AXW291,15,5,5,5212.6,26063
SO - 0006899,28-05-2016,6,Wholesale,AXW291,8,12,6,1159.1,6954.6
SO - 0006900,28-05-2016,12,Wholesale,GUT930,43,2,6,884.4,5306.4
SO - 0006901,28-05-2016,41,Distributor,AXW291,12,1,8,3242.8,25942.4
SO - 0006902,28-05-2016,38,Wholesale,AXW291,8,13,5,1005,5025
SO - 0006903,28-05-2016,29,Wholesale,FLR025,63,13,5,917.9,4589.5
SO - 0006904,28-05-2016,3,Wholesale,NXH382,57,11,12,5480.6,65767.2
SO - 0006905,28-05-2016,47,Distributor,GUT930,34,1,6,1996.6,11979.6
SO - 0006906,28-05-2016,42,Wholesale,AXW291,27,11,8,5152.3,41218.4
SO - 0006907,29-05-2016,9,Distributor,AXW291,29,5,11,850.9,9359.9
SO - 0006908,29-05-2016,46,Distributor,GUT930,38,7,6,2485.7,14914.2
SO - 0006909,29-05-2016,31,Wholesale,AXW291,9,1,9,167.5,1507.5
SO - 0006910,29-05-2016,12,Wholesale,GUT930,34,11,12,1005,12060
SO - 0006911,29-05-2016,48,Distributor,AXW291,27,5,10,3899.4,38994
SO - 0006912,30-05-2016,1,Distributor,AXW291,4,5,10,3999.9,39999
SO - 0006913,30-05-2016,18,Distributor,NXH382,51,2,11,1869.3,20562.3
SO - 0006914,30-05-2016,12,Distributor,GUT930,39,7,5,5540.9,27704.5
SO - 0006915,30-05-2016,25,Distributor,AXW291,29,2,5,201,1005
SO - 0006916,31-05-2016,43,Export,AXW291,26,9,5,3088.7,15443.5
SO - 0006917,31-05-2016,32,Wholesale,NXH382,50,11,9,1005,9045
SO - 0006918,31-05-2016,10,Wholesale,FLR025,63,11,9,1681.7,15135.3
SO - 0006919,31-05-2016,21,Wholesale,GUT930,45,2,9,998.3,8984.7
SO - 0006920,31-05-2016,47,Wholesale,FLR025,64,7,9,1018.4,9165.6
SO - 0006921,31-05-2016,3,Wholesale,GUT930,32,2,10,227.8,2278
SO - 0006922,01-06-2016,9,Wholesale,GUT930,46,7,8,261.3,2090.4
SO - 0006923,01-06-2016,2,Wholesale,NXH382,59,13,5,3886,19430
SO - 0006924,01-06-2016,32,Distributor,AXW291,15,7,8,5802.2,46417.6
SO - 0006925,01-06-2016,29,Distributor,AXW291,10,12,9,1279.7,11517.3
SO - 0006926,02-06-2016,3,Wholesale,GUT930,39,5,11,2331.6,25647.6
SO - 0006927,02-06-2016,17,Wholesale,NXH382,57,5,6,5098.7,30592.2
SO - 0006928,02-06-2016,15,Wholesale,NXH382,49,5,12,2680,32160
SO - 0006929,02-06-2016,10,Wholesale,GUT930,43,1,11,2666.6,29332.6
SO - 0006930,02-06-2016,35,Distributor,AXW291,13,13,7,2592.9,18150.3
SO - 0006931,03-06-2016,9,Wholesale,NXH382,58,1,10,1078.7,10787
SO - 0006932,03-06-2016,34,Wholesale,AXW291,27,1,5,6003.2,30016
SO - 0006933,04-06-2016,33,Export,NXH382,56,13,11,2458.9,27047.9
SO - 0006934,04-06-2016,31,Distributor,AXW291,23,7,9,3839.1,34551.9
SO - 0006935,04-06-2016,35,Wholesale,GUT930,40,12,7,6492.3,45446.1
SO - 0006936,04-06-2016,30,Wholesale,FLR025,66,1,9,3912.8,35215.2
SO - 0006937,04-06-2016,34,Export,FLR025,62,9,7,1085.4,7597.8
SO - 0006938,04-06-2016,28,Wholesale,GUT930,43,5,8,3296.4,26371.2
SO - 0006939,05-06-2016,6,Wholesale,AXW291,12,5,8,5661.5,45292
SO - 0006940,05-06-2016,37,Wholesale,FLR025,63,1,12,964.8,11577.6
SO - 0006941,05-06-2016,7,Wholesale,AXW291,15,14,6,2633.1,15798.6
SO - 0006942,05-06-2016,34,Wholesale,GUT930,34,9,8,864.3,6914.4
SO - 0006943,06-06-2016,31,Wholesale,GUT930,35,3,5,2331.6,11658
SO - 0006944,06-06-2016,47,Distributor,AXW291,22,1,11,844.2,9286.2
SO - 0006945,06-06-2016,35,Distributor,AXW291,6,5,6,3993.2,23959.2
SO - 0006946,06-06-2016,35,Wholesale,AXW291,13,11,12,268,3216
SO - 0006947,07-06-2016,28,Wholesale,FLR025,61,6,9,6056.8,54511.2
SO - 0006948,07-06-2016,21,Wholesale,AXW291,8,7,11,1943,21373
SO - 0006949,07-06-2016,36,Distributor,AXW291,8,13,10,1192.6,11926
SO - 0006950,07-06-2016,25,Distributor,AXW291,15,1,10,2539.3,25393
SO - 0006951,08-06-2016,45,Distributor,NXH382,53,1,5,1782.2,8911
SO - 0006952,08-06-2016,27,Export,NXH382,50,1,11,1132.3,12455.3
SO - 0006953,08-06-2016,11,Distributor,GUT930,38,9,5,1005,5025
SO - 0006954,08-06-2016,39,Distributor,AXW291,4,5,8,978.2,7825.6
SO - 0006955,08-06-2016,49,Wholesale,FLR025,62,12,12,6452.1,77425.2
SO - 0006956,09-06-2016,31,Distributor,NXH382,55,5,9,1943,17487
SO - 0006957,09-06-2016,11,Wholesale,AXW291,12,2,9,1025.1,9225.9
SO - 0006958,09-06-2016,12,Wholesale,FLR025,61,11,11,5829,64119
SO - 0006959,09-06-2016,21,Distributor,GUT930,41,1,8,1072,8576
SO - 0006960,09-06-2016,7,Wholesale,AXW291,15,5,7,2391.9,16743.3
SO - 0006961,09-06-2016,21,Wholesale,FLR025,63,5,12,3624.7,43496.4
SO - 0006962,10-06-2016,34,Distributor,AXW291,1,11,9,2720.2,24481.8
SO - 0006963,10-06-2016,16,Wholesale,AXW291,23,2,6,6398.5,38391
SO - 0006964,10-06-2016,4,Distributor,AXW291,16,11,9,1118.9,10070.1
SO - 0006965,10-06-2016,45,Distributor,GUT930,33,2,10,207.7,2077
SO - 0006966,10-06-2016,29,Wholesale,NXH382,56,5,5,1025.1,5125.5
SO - 0006967,10-06-2016,37,Wholesale,GUT930,42,5,10,5393.5,53935
SO - 0006968,10-06-2016,29,Distributor,AXW291,13,1,8,3999.9,31999.2
SO - 0006969,11-06-2016,15,Distributor,AXW291,28,13,9,2432.1,21888.9
SO - 0006970,11-06-2016,46,Distributor,FLR025,62,9,7,3879.3,27155.1
SO - 0006971,11-06-2016,20,Wholesale,AXW291,3,2,10,221.1,2211
SO - 0006972,11-06-2016,43,Wholesale,AXW291,12,9,9,998.3,8984.7
SO - 0006973,11-06-2016,3,Wholesale,AXW291,3,3,12,1132.3,13587.6
SO - 0006974,11-06-2016,6,Wholesale,GUT930,41,1,5,201,1005
SO - 0006975,11-06-2016,29,Wholesale,GUT930,38,2,12,683.4,8200.8
SO - 0006976,12-06-2016,14,Wholesale,AXW291,3,7,9,5293,47637
SO - 0006977,12-06-2016,5,Distributor,AXW291,23,1,5,167.5,837.5
SO - 0006978,12-06-2016,16,Distributor,AXW291,19,2,11,5480.6,60286.6
SO - 0006979,13-06-2016,20,Wholesale,AXW291,13,1,9,3819,34371
SO - 0006980,13-06-2016,43,Wholesale,GUT930,47,10,9,6016.6,54149.4
SO - 0006981,13-06-2016,26,Distributor,AXW291,11,13,11,1025.1,11276.1
SO - 0006982,13-06-2016,45,Export,GUT930,45,5,11,2659.9,29258.9
SO - 0006983,13-06-2016,12,Wholesale,GUT930,44,2,9,3892.7,35034.3
SO - 0006984,14-06-2016,37,Export,GUT930,41,7,5,911.2,4556
SO - 0006985,14-06-2016,41,Distributor,GUT930,46,5,8,1862.6,14900.8
