Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Total Profit
Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Street Footwear,46,56,2576,1288,0.5,Online,1288
Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,52,2340,1147,0.5,Online,1170
Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Men's Apparel,58,50,2900,1363,0.5,Online,1450
Amazon,1185732,10-09-2021,Northeast,Vermont,Burlington,Women's Apparel,59,78,4602,2531,0.6,Online,2761.2
Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Street Footwear,62,133,8246,4948,0.6,Online,4947.6
Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,54,75,4050,2390,0.6,Online,2430
Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Street Footwear,59,54,3186,1593,0.5,Online,1593
Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,55,46,2530,1214,0.5,Online,1265
Amazon,1185732,12-10-2021,Northeast,Vermont,Burlington,Men's Apparel,66,51,3366,1616,0.5,Online,1683
West Gear,1185732,12-10-2021,Northeast,Vermont,Burlington,Women's Apparel,71,81,5751,3048,0.5,Online,2875.5
West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Street Footwear,64,126,8064,4838,0.6,Online,4838.4
West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,81,4455,2584,0.6,Online,2673
West Gear,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Street Footwear,57,96,5472,2627,0.5,Online,2736
Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,55,75,4125,2063,0.5,Online,2062.5
Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Men's Apparel,67,80,5360,2680,0.5,Online,2680
Amazon,1185732,11-11-2021,Northeast,Vermont,Burlington,Women's Apparel,70,94,6580,3487,0.5,Online,3290
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Street Footwear,64,168,10752,6451,0.6,Online,6451.2
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,100,5500,3025,0.6,Online,3300
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Street Footwear,55,113,6215,2921,0.5,Online,3107.5
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,56,81,4536,2041,0.5,Online,2268
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Men's Apparel,67,81,5427,2605,0.5,Online,2713.5
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Apparel,68,106,7208,3748,0.5,Online,3604
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Street Footwear,49,131,6419,3530,0.6,Online,3851.4
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,91,4095,2170,0.5,Online,2047.5
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Street Footwear,38,81,3078,1385,0.5,Online,1539
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,43,46,1978,791,0.4,Online,791.2
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Men's Apparel,59,56,3304,1454,0.4,Online,1321.6
Amazon,1185732,21-01-2021,Northeast,Vermont,Burlington,Women's Apparel,49,88,4312,1940,0.5,Online,2156
Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Men's Street Footwear,49,180,8820,4675,0.5,Online,4410
Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,45,75,3375,1721,0.5,Online,1687.5
Amazon,1185732,19-02-2021,Northeast,Vermont,Burlington,Women's Street Footwear,39,90,3510,1544,0.4,Online,1404
Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,42,58,2436,1047,0.4,Online,974.4
Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Men's Apparel,56,83,4648,1999,0.4,Online,1859.2
Amazon,1185732,19-02-2021,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,4508,2164,0.5,Online,2254
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,49,165,8085,4043,0.5,Online,4042.5
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,69,3381,1724,0.5,Online,1690.5
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,75,2850,1169,0.4,Online,1140
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,38,1672,702,0.4,Online,668.8
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Apparel,58,60,3480,1566,0.5,Online,1740
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Women's Apparel,45,75,3375,1586,0.5,Online,1687.5
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,154,7392,3918,0.5,Online,3696
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,68,3332,1833,0.6,Online,1999.2
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,73,2774,1221,0.4,Online,1109.6
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,49,2156,884,0.4,Online,862.4
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Apparel,57,53,3021,1359,0.5,Online,1510.5
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,4508,2074,0.5,Online,2254
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,173,11072,5868,0.5,Online,5536
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,87,4698,2537,0.5,Online,2349
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,51,98,4998,2099,0.4,Online,1999.2
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,80,4160,1664,0.4,Online,1664
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Men's Apparel,63,78,4914,2211,0.5,Online,2457
Amazon,1185732,17-05-2021,Northeast,New Hampshire,Manchester,Women's Apparel,65,115,7475,3439,0.5,Online,3737.5
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,169,9971,5285,0.5,Online,4985.5
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,56,123,6888,3513,0.5,Online,3444
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,53,88,4664,2052,0.4,Online,1865.6
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,52,91,4732,1987,0.4,Online,1892.8
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,94,5640,2425,0.4,Online,2256
Amazon,1185732,19-06-2021,Northeast,New Hampshire,Manchester,Women's Apparel,66,138,9108,4281,0.5,Online,4554
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,196,12544,6648,0.5,Online,6272
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,131,7205,3603,0.5,Online,3602.5
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,54,109,5886,2413,0.4,Online,2354.4
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,85,4505,1982,0.4,Online,1802
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,102,6120,2509,0.4,Online,2448
Amazon,1185732,17-07-2021,Northeast,New Hampshire,Manchester,Women's Apparel,64,137,8768,4296,0.5,Online,4384
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,60,196,11760,5998,0.5,Online,5880
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,58,135,7830,4228,0.5,Online,3915
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,105,5460,2457,0.5,Online,2730
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,51,72,3672,1542,0.4,Online,1468.8
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Men's Apparel,59,73,4307,1938,0.5,Online,2153.5
Amazon,1185732,18-08-2021,Northeast,New Hampshire,Manchester,Women's Apparel,64,106,6784,3188,0.5,Online,3392
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,59,154,9086,4725,0.5,Online,4543
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,54,95,5130,2668,0.5,Online,2565
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,52,75,3900,1677,0.4,Online,1560
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,53,56,2968,1247,0.4,Online,1187.2
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Apparel,64,63,4032,1734,0.4,Online,1612.8
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Apparel,68,98,6664,3065,0.5,Online,3332
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,64,119,7616,4036,0.5,Online,3808
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62,84,5208,2760,0.5,Online,2604
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,59,54,3186,1402,0.4,Online,1274.4
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,47,2914,1253,0.4,Online,1165.6
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Apparel,71,46,3266,1404,0.4,Online,1306.4
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Apparel,72,81,5832,2799,0.5,Online,2916
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,68,117,7956,4217,0.5,Online,3978
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62,98,6076,3160,0.5,Online,3038
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,63,104,6552,2948,0.5,Online,3276
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64,85,5440,2176,0.4,Online,2176
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Apparel,71,81,5751,2415,0.4,Online,2300.4
Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Apparel,78,116,9048,4253,0.5,Online,4524
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,71,169,11999,6599,0.6,Online,7199.4
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,59,115,6785,3732,0.6,Online,4071
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,62,108,6696,2812,0.4,Online,2678.4
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,88,5456,2401,0.4,Online,2182.4
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Apparel,74,105,7770,3341,0.4,Online,3108
Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Apparel,74,117,8658,4242,0.5,Online,4329
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,145,7540,3468,0.5,Online,3770
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,84,4200,1974,0.5,Online,2100
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,44,90,3960,1386,0.4,Online,1584
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49,39,1911,707,0.4,Online,764.4
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,54,3240,1199,0.4,Online,1296
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Apparel,54,78,4212,1895,0.5,Online,2106
Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,173,8996,4048,0.5,Online,4498
Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,53,59,3127,1438,0.5,Online,1563.5
Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,83,3569,1428,0.4,Online,1427.6
Foot Locker,1185732,01-01-2020,Northeast,New York,New York,Men's Street Footwear,34,384,13056,6789,0.5,Outlet,6528
Foot Locker,1185732,02-01-2020,Northeast,New York,New York,Men's Athletic Footwear,36,320,11520,4032,0.4,Outlet,4608
Foot Locker,1185732,03-01-2020,Northeast,New York,New York,Women's Street Footwear,32,350,11200,4144,0.4,Outlet,4480
Foot Locker,1185732,04-01-2020,Northeast,New York,New York,Women's Athletic Footwear,36,281,10116,3743,0.4,Outlet,4046.4
Foot Locker,1185732,05-01-2020,Northeast,New York,New York,Men's Apparel,43,306,13158,4868,0.4,Outlet,5263.2
Foot Locker,1185732,06-01-2020,Northeast,New York,New York,Women's Apparel,38,330,12540,4013,0.3,Outlet,3762
Foot Locker,1185732,07-01-2020,Northeast,New York,New York,Men's Street Footwear,33,388,12804,6658,0.5,Outlet,6402
Foot Locker,1185732,08-01-2020,Northeast,New York,New York,Men's Athletic Footwear,39,315,12285,4054,0.3,Outlet,3685.5
Foot Locker,1185732,21-01-2020,Northeast,New York,New York,Women's Street Footwear,32,323,10336,3928,0.4,Outlet,4134.4
Foot Locker,1185732,22-01-2020,Northeast,New York,New York,Women's Athletic Footwear,32,248,7936,3016,0.4,Outlet,3174.4
Foot Locker,1185732,23-01-2020,Northeast,New York,New York,Men's Apparel,43,306,13158,4605,0.4,Outlet,5263.2
Foot Locker,1185732,24-01-2020,Northeast,New York,New York,Women's Apparel,36,350,12600,3654,0.3,Outlet,3780
Foot Locker,1185732,25-01-2020,Northeast,New York,New York,Men's Street Footwear,40,390,15600,8112,0.5,Outlet,7800
Foot Locker,1185732,26-01-2020,Northeast,New York,New York,Men's Athletic Footwear,35,315,11025,3969,0.4,Outlet,4410
Foot Locker,1185732,27-01-2020,Northeast,New York,New York,Women's Street Footwear,27,314,8478,3476,0.4,Outlet,3391.2
Foot Locker,1185732,28-01-2020,Northeast,New York,New York,Women's Athletic Footwear,31,240,7440,2976,0.4,Outlet,2976
Foot Locker,1185732,29-01-2020,Northeast,New York,New York,Men's Apparel,43,289,12427,3977,0.3,Outlet,3728.1
Foot Locker,1185732,30-01-2020,Northeast,New York,New York,Women's Apparel,36,323,11628,3140,0.3,Outlet,3488.4
Foot Locker,1185732,31-01-2020,Northeast,New York,New York,Men's Street Footwear,33,372,12276,6629,0.5,Outlet,6138
Foot Locker,1185732,01-02-2020,Northeast,New York,New York,Men's Athletic Footwear,35,315,11025,3638,0.3,Outlet,3307.5
Foot Locker,1185732,02-02-2020,Northeast,New York,New York,Women's Street Footwear,28,315,8820,3352,0.4,Outlet,3528
Foot Locker,1185732,03-02-2020,Northeast,New York,New York,Women's Athletic Footwear,31,289,8959,3315,0.4,Outlet,3583.6
Foot Locker,1185732,04-02-2020,Northeast,New York,New York,Men's Apparel,44,281,12364,4451,0.4,Outlet,4945.6
Foot Locker,1185732,05-02-2020,Northeast,New York,New York,Women's Apparel,39,333,12987,3506,0.3,Outlet,3896.1
Foot Locker,1185732,06-02-2020,Northeast,New York,New York,Men's Street Footwear,44,366,16104,8374,0.5,Outlet,8052
Foot Locker,1185732,07-02-2020,Northeast,New York,New York,Men's Athletic Footwear,37,296,10952,3833,0.4,Outlet,4380.8
Foot Locker,1185732,08-02-2020,Northeast,New York,New York,Women's Street Footwear,36,288,10368,4355,0.4,Outlet,4147.2
Foot Locker,1185732,09-02-2020,Northeast,New York,New York,Women's Athletic Footwear,33,289,9537,3815,0.4,Outlet,3814.8
Foot Locker,1185732,10-02-2020,Northeast,New York,New York,Men's Apparel,47,280,13160,4606,0.4,Outlet,5264
Foot Locker,1185732,03-03-2020,Northeast,New York,New York,Women's Apparel,44,320,14080,4083,0.3,Outlet,4224
Foot Locker,1185732,04-03-2020,Northeast,New York,New York,Men's Street Footwear,47,400,18800,9776,0.5,Outlet,9400
Foot Locker,1185732,05-03-2020,Northeast,New York,New York,Men's Athletic Footwear,41,340,13940,4740,0.3,Outlet,4182
Foot Locker,1185732,06-03-2020,Northeast,New York,New York,Women's Street Footwear,37,296,10952,4490,0.4,Outlet,4380.8
Foot Locker,1185732,07-03-2020,Northeast,New York,New York,Women's Athletic Footwear,38,297,11286,4289,0.4,Outlet,4514.4
Foot Locker,1185732,08-03-2020,Northeast,New York,New York,Men's Apparel,45,288,12960,4406,0.3,Outlet,3888
Foot Locker,1185732,09-03-2020,Northeast,New York,New York,Women's Apparel,46,347,15962,5108,0.3,Outlet,4788.6
Foot Locker,1185732,10-03-2020,Northeast,New York,New York,Men's Street Footwear,44,434,19096,9930,0.5,Outlet,9548
Foot Locker,1185732,11-03-2020,Northeast,New York,New York,Men's Athletic Footwear,41,318,13038,4824,0.4,Outlet,5215.2
Foot Locker,1185732,12-03-2020,Northeast,New York,New York,Women's Street Footwear,35,295,10325,4337,0.4,Outlet,4130
Foot Locker,1185732,13-03-2020,Northeast,New York,New York,Women's Athletic Footwear,35,270,9450,3497,0.4,Outlet,3780
Foot Locker,1185732,14-03-2020,Northeast,New York,New York,Men's Apparel,46,278,12788,4348,0.3,Outlet,3836.4
Foot Locker,1185732,15-03-2020,Northeast,New York,New York,Women's Apparel,47,352,16544,4467,0.3,Outlet,4963.2
Foot Locker,1185732,16-03-2020,Northeast,New York,New York,Men's Street Footwear,41,375,15375,7995,0.5,Outlet,7687.5
Foot Locker,1185732,17-03-2020,Northeast,New York,New York,Men's Athletic Footwear,37,359,13283,4516,0.3,Outlet,3984.9
Foot Locker,1185732,18-03-2020,Northeast,New York,New York,Women's Street Footwear,37,314,11618,4299,0.4,Outlet,4647.2
Foot Locker,1185732,31-03-2020,Northeast,New York,New York,Women's Athletic Footwear,40,324,12960,5184,0.4,Outlet,5184
Walmart,1185732,17-04-2020,Northeast,New York,New York,Men's Apparel,43,279,11997,3959,0.3,Outlet,3599.1
Walmart,1185732,18-04-2020,Northeast,New York,New York,Women's Apparel,48,355,17040,5112,0.3,Outlet,5112
Walmart,1185732,19-04-2020,Northeast,New York,New York,Men's Street Footwear,39,408,15912,8752,0.6,Outlet,9547.2
Walmart,1185732,20-04-2020,Northeast,New York,New York,Men's Athletic Footwear,43,350,15050,4967,0.3,Outlet,4515
Walmart,1185732,21-04-2020,Northeast,New York,New York,Women's Street Footwear,36,315,11340,4423,0.4,Outlet,4536
Walmart,1185732,22-04-2020,Northeast,New York,New York,Women's Athletic Footwear,34,306,10404,4058,0.4,Outlet,4161.6
Walmart,1185732,23-04-2020,Northeast,New York,New York,Men's Apparel,44,315,13860,5128,0.4,Outlet,5544
Walmart,1185732,24-04-2020,Northeast,New York,New York,Women's Apparel,45,350,15750,4725,0.3,Outlet,4725
Walmart,1185732,25-04-2020,Northeast,New York,New York,Men's Apparel,51,289,14739,4716,0.3,Outlet,4421.7
Walmart,1185732,26-04-2020,Northeast,New York,New York,Women's Apparel,50,330,16500,4620,0.3,Outlet,4950
Walmart,1185732,27-04-2020,Northeast,New York,New York,Men's Street Footwear,46,403,18538,10381,0.6,Outlet,11122.8
Walmart,1185732,28-04-2020,Northeast,New York,New York,Men's Athletic Footwear,40,312,12480,4493,0.4,Outlet,4992
Walmart,1185732,29-04-2020,Northeast,New York,New York,Women's Street Footwear,43,294,12642,5310,0.4,Outlet,5056.8
Walmart,1185732,30-04-2020,Northeast,New York,New York,Women's Athletic Footwear,41,270,11070,4096,0.4,Outlet,4428
Walmart,1185732,01-05-2020,Northeast,New York,New York,Men's Apparel,47,280,13160,4738,0.4,Outlet,5264
Walmart,1185732,02-05-2020,Northeast,New York,New York,Women's Apparel,53,322,17066,4778,0.3,Outlet,5119.8
Walmart,1185732,03-05-2020,Northeast,New York,New York,Men's Street Footwear,48,420,20160,11290,0.6,Outlet,12096
Walmart,1185732,04-05-2020,Northeast,New York,New York,Men's Athletic Footwear,43,310,13330,4666,0.4,Outlet,5332
Walmart,1185732,05-05-2020,Northeast,New York,New York,Women's Street Footwear,42,333,13986,5594,0.4,Outlet,5594.4
Walmart,1185732,06-05-2020,Northeast,New York,New York,Women's Athletic Footwear,41,306,12546,5018,0.4,Outlet,5018.4
Walmart,1185732,07-05-2020,Northeast,New York,New York,Men's Apparel,48,279,13392,4955,0.4,Outlet,5356.8
